UserID;Date/Time;topic;SearchTerm;emoticonBased;lexiconBased;Annotation 1;Annotation 2;Annotation 3;finalLabel5Classes;finalLabel3Classes;SN(Original Shona Tweet);ENGoogleTranslate
thelmaremekedzo;2022-09-11 19:40:55;Communication;harare;POS;POS;NEG;NEG;VNEG;NEG;NEG;@RealTalkFadzie Harare yaita sei futi ??????. Ndiwe unotambira kusiko;@RealTalkFadzie How is Harare again ??????. You are the host of the universe
Munashe_04;2022-09-22 05:45:22;Agriculture;chikafu;UNK;UNK;NEG;NEU;NEU;NEU;NEU;@Sabhuku_zw Asi hukh dzake ngadzipewo chikafu;@Sabhuke_zw But let his hukhs feed them too
painters_it;2022-09-27 09:34:46;Music;jah prayzah;UNK;NEG;VNEG;VNEG;NEG;VNEG;NEG;"@MunyahTaderera Hazvisekese apa kuti vanomurwira pano havaite zvemadrugs asi endai paghetto ndopamunoona kuti mkpman akasiya legacy suwo.
Yes he was a brilliant musician but remember ichiti drug loves soul Jah love";"@MunyahTaderera It's not funny here that those who support him here don't do drugs, but go to the ghetto and you will see that mkpman has left the legacy door.
Yes he was a brilliant musician but remember it is said that drug loves soul Jah love"
UbabakaZoey;2022-09-19 00:04:13;Education;Vana;UNK;UNK;POS;POS;NEU;POS;POS;@Lee_Ann_Cara @nyadeza1 Collective effort inotangira pakuisa vanhu be Economics kuFinance ministry sana Biti movapa conducive environment and the power to change the economy kwete kuisa zvimayes man vana muthuvi and anodya.;@Lee_Ann_Cara @nyadeza1 Collective effort begins by putting people in the Ministry of Finance to give them a conducive environment and the power to change the economy, not to put money in the hands of children.
BYOROCKERS;2022-09-21 16:12:25;Education;Vana;UNK;UNK;NEU;NEG;NEU;NEU;NEU;@daddyhope Waisafanira kumublocker.Paunenge uchinetsana nema facts vamwe vedu VaTitisi vagara vachidzidza.;@daddyhope You shouldn't have blocked him. When you are arguing with facts, some of us Mr. Titisis have always learned.
GarrisonShopper;2022-09-13 12:01:27;Finance;mombe;UNK;NEG;VPOS;VPOS;POS;VPOS;POS;"@hatiperi_wacho I am paying in installments.
 Jan 2012  paid 230 tsvakirai kuno 
Dec 2012 paid 1056 plus groceries
2013  paid 2000 and zvipfeko
2014  paid 700
2015 - 2022 defaulted.  
Zvakaoma kunze uku. Thinking kunotenga mombe kuHurungwe dzirikunzi ma $90 ndobva ndapedza zvedanga";"@hatiperi_wacho I am paying in installments.
 Jan 2012 paid 230 search here
Dec 2012 paid 1056 plus groceries
2013 paid 2000 and clothes
2014 paid 700
2015 - 2022 defaulted.
It's tough out here. Thinking to buy cattle at Hurungwe for $90 and then I will finish the barn"
muchenyu_painos;2022-09-21 01:04:09;Education;Vana;POS;POS;NEG;VNEG;NEG;NEG;NEG;@LynneStactia Ukanzwa vana Lynne 44 42 VANHU;@LynneStactia If you hear the children Lynne 44 42 PEOPLE
reallhusband;2022-09-28 04:27:16;Agriculture;chikafu;UNK;UNK;NEG;NEU;NEG;NEG;NEG;@Merlik__ Ipai imbwa chikafu;@Merlik__ Feed the dog
Lasthonestwoman;2022-09-20 18:02:55;Home_Affairs;Baba;POS;POS;POS;POS;NEU;POS;POS;@castlelitebae @breezyZW2 @Baba_Va_Tanashe ???????? handina kuziva kuti pic iroro richashanda as soon as possible;@castlelitebae @breezyZW2 @Baba_Va_Tanashe ???????? I didn't know that pic will work as soon as possible
HarareVersatile;2022-09-22 10:05:16;Sanitation ;Vanhu;UNK;UNK;VNEG;VNEG;NEU;VNEG;NEG;@TawandaChiware3 @TereraiSithole @success92900070 vanhu vacho vaneproblem;@TawandaChiware3 @TereraiSithole @success92900070 the people have a problem
NiggaonAHorsee;2022-09-14 10:55:54;Sanitation ;Vanhu;UNK;POS;POS;POS;VPOS;POS;POS;@NewsDayZimbabwe @edmnangagwa Charlatan makandiwa, tsaga uya manje mu new Zimbabwe ndikuda kuita minister weChurchs tozvivharisa zvese izvi kuita zvema jokes vachipusisa vanhu.;@NewsDayZimbabwe @edmnangagwa Dear charlatan, come now to the new Zimbabwe and I want to become the Minister of Churches and cover up all this to make jokes and fool people.
OswaldR99;2022-09-22 09:49:16;Agriculture;huku;UNK;UNK;VNEG;NEU;VNEG;VNEG;NEG;Huku yechikomana iri overrated. ??;Chicken boy is overrated. ??
NdunayeZhwane;2022-09-24 07:51:50;Agriculture;mvura;UNK;UNK;NEG;NEG;NEU;NEG;NEG;@KMutisi @MukumbuMukumbu1 @joseph_kalimbwe KuChitungwiza hakuna mvura izere mumusoro mako;@KMutisi @MukumbuMukumbu1 @joseph_kalimbwe In Chitungwiza there is no water in your head
NdunaPhiri;2022-09-14 04:56:21;Communication;harare;POS;POS;VPOS;NEU;VPOS;VPOS;POS;@VusaMkhaya ???????? #Bulawayo KuNyika zvese zvakanaka mukati Harare hama yangu;@VusaMkhaya ???????? #Bulawayo Ku Nyika everything is good inside Harare my brother
Munyah_Wacho;2022-09-20 18:17:06;Music;Freeman;UNK;NEG;NEU;NEU;POS;NEU;NEU;@hatiperi_wacho @__vigie @wode_maya this is kak bro. Iwe nyatso ziva kuti Killer T & Freeman vari chivako;@hatiperi_wacho @__vigie @wode_maya this is kak bro. You know for sure that Killer T & Freeman are an asset
TsakuraEbert;2022-09-19 11:50:55;Home_Affairs;Baba;UNK;UNK;NEG;VNEG;NEG;NEG;NEG;"@BabaHarare1 @effort_EM @ShadayaKnight Dangerous to who? Asi kuti ""nzimbe inobvira ichinaka"" ndokusiri ngozi kune vechidiki? Munhu wese ane kodzero yekubata ake. Siyai nekuda kuita baba Twitter";"@BabaHarare1 @effort_EM @ShadayaKnight Dangerous to who? But that ""sugar cane burns well"" and is not dangerous for young people? Everyone has the right to hold their own. Leave wanting to become a father Twitter"
Talesstonderai;2022-09-20 14:30:33;Home_Affairs;Baba;UNK;NEG;POS;NEU;POS;POS;POS;Haaaa ichi chitsidzo vanochiremekedza baba.. And havapotsi.. https://t.co/ZX9izD5HXJ;Wow, this is a promise that father respects.. And they don't miss it.. https://t.co/ZX9izD5HXJ
PrinceWeNdebvu;2022-09-22 05:18:36;Sanitation ;Vanhu;UNK;UNK;NEG;NEU;NEG;NEG;NEG;@terryndoro Inonzi mhanya neupenyu hwako! Vanhu havana basa nekuti waka Register kuvoter! https://t.co/28gaRMGMJy;@terryndoro It's called run for your life! People don't care because you registered to vote! https://t.co/28gaRMGMJy
FloraRuramai;2022-09-18 09:34:47;Home_Affairs;mai;UNK;UNK;POS;POS;NEU;POS;POS;@Ppungwe @maz_mai Sei Zimbabwe ichida minamato ??????cos Jobho ari mujeri ??;@Ppungwe @maz_mai Why Zimbabwe needs prayers ?????? cos Job is in jail ??
Kovax24;2022-09-19 18:56:05;Sanitation ;Vanhu;UNK;UNK;VPOS;POS;POS;POS;POS;@zimlive Batai vanhu;@zimlive Touch people
chitowamombe14;2022-09-22 08:31:14;Agriculture;imbwa;UNK;UNK;NEG;NEG;VNEG;NEG;NEG;@brightonmabs @chikomkay @MadzimaiTiti Havana mangwana. Havahwandire. Vanotanga varatidza imbwa mupini vozoirova;@brightonmabs @chikomkay @MadzimaiTiti There is no tomorrow. They don't hide. They first show the dog a pin and then hit it
RomeoJima;2022-09-12 18:39:30;Home_Affairs;mai;UNK;POS;NEU;VPOS;VPOS;VPOS;POS;@RealTalkFadzie Firstly tenda Mwari aita kuti zvifumuke and go for DNA tests to make sure kuti vana ndevako here and I believe your is still at primary school and take this Time to build your own legacy by working hard hako gadzira your life yangu vana look after. them varikuno kuna mai vavo;@RealTalkFadzie First of all, thank God for bringing it to light and go for DNA tests to make sure that the children are yours and I believe yours is still at primary school and take this time to build your own legacy by working hard so make your life my children look after. them are here with their mother
Nishtakshkd;2022-09-25 00:28:27;Music;winky d;POS;POS;VPOS;VPOS;NEU;VPOS;POS;Winky D chete ndiye kuita mashiripiti paHICC vamwe vese ngavambomira???? https://t.co/NkdiQEVuqN;Only Winky D can do magic at HICC everyone else should stop ???? https://t.co/NkdiQEVuqN
brightonmabs;2022-09-18 09:24:35;Education;Vana;UNK;UNK;NEG;NEG;NEU;NEG;NEG;@PMalaga2022 @Tynoe97 Tikuzama kugadzirisa vana ava 1 by 1. But kunonzi iVawulence;@PMalaga2022 @Tynoe97 We are trying to fix these children 1 by 1. But it is called Vawulence
TanyahGM;2022-09-26 04:47:31;Agriculture;mvura;UNK;UNK;NEU;NEU;VNEG;NEU;NEU;@TapsyKristy @penzura_wacho @Zwitterfootbal Mvura chaiyo;@TapsyKristy @penzura_wacho @Zwitterfootbal Real water
_MakdShelby;2022-09-17 12:19:24;Sanitation ;Vanhu;POS;POS;VNEG;NEG;VNEG;VNEG;NEG;@page_air Pakajutwa vanhu paye??????????;@page_air When people were shocked ??????????
Taffy_mbada;2022-09-20 06:47:04;Music;Shadaya;UNK;UNK;NEG;VNEG;NEG;NEG;NEG;Any1 akamaka shadaya haana maths dze o level;Any1 marked shadaya has no o level maths
pain_eeze;2022-09-19 12:42:12;Finance;uyu;UNK;UNK;POS;VPOS;POS;POS;POS;@daddyhope Ko tikangowirirana senyika kuti iyi iSong of the year then number 2 ndeichakaipa naWinky kuchizotevera number 7 yawononini uyu.;@daddyhope Can we just agree as a country that this is the Song of the year then number 2 is the bad one by Winky and number 7 will be followed by this one.
Mukaranga3;2022-09-17 16:47:36;Home_Affairs;Baba;NEG;POS;NEG;VNEG;VNEG;VNEG;NEG;@MlamboNovels baba vangu havade izvozvo ??;@MlamboNovels my father doesn't like that ??
mombe_3;2022-09-15 09:39:25;Finance;mombe;UNK;UNK;VNEG;NEU;NEU;NEU;NEU;"@PaidamoyoMutsv1 @ZANUPF_Official CCC kureva Citizens
Not Choto N'anga iwe
Ifungwa
Kwete vanotsvaga Mari
CCC itende guru rinokura zuva";"@PaidamoyoMutsv1 @ZANUPF_Official CCC means Citizens
Not Stove Sorcerer you
It's thought
Not money seekers
CCC is a large solar growing tent"
OnnieM7;2022-09-18 21:58:47;Home_Affairs;Baba;UNK;NEG;VNEG;VNEG;NEU;VNEG;NEG;@BabaHarare1 @ShadayaKnight What is problematic are your songs ezvinyadzi, unodzidzisei vanhu uchiimba porno wakapfeka sengoch..... Haaa iwe. Tokupedza usataure zvisineyi newe hausi baba veHarare iwe;@BabaHarare1 @ShadayaKnight What is problematic are your shameful songs, why do you teach people while singing porn while dressed as a goch..... Oh you. To finish, don't say anything, you are not the father of Harare
chitowamombe14;2022-09-17 12:27:44;Sanitation ;Vanhu;POS;POS;VNEG;VNEG;NEU;VNEG;NEG;@stone_eaterIV @infinitepuls @NomaSapienTR ?????????????? kune vanhu vasinganzwisise zvachose????;@stone_eaterIV @infinitepuls @NomaSapienTR ?????????????? for people who don't understand at all????
MidzaJackTau;2022-09-13 16:30:06;Sanitation ;Vanhu;POS;POS;NEU;VPOS;NEU;NEU;NEU;@Yol_Anda95 Top tier kicheni iyoyo.?? I get you. Asi mamiriro epasi ane incentuse munguva pfupi yapfuura;@Yol_Anda95 Top tier that kitchen.?? I get you. But the situation of the world has incentuse recently
CharlieTsungai;2022-09-21 17:39:24;Defence;chamisa;UNK;UNK;NEG;NEG;NEU;NEG;NEG;@freddyMM93 @JobSikhala1 Ngaite zvimbomboka nhai Jobho hona vamwe vakusiya mumadhaka wega vari kungoti Chamisa chete iwe uriko kuchizarira mutemo hautambiwi nawo sepada Jobho;@freddyMM93 @JobSikhala1 Let's do something, Job, some people have left you alone in the mud, they are just saying Stop, you are blocking the law, it is not accepted like Job
PrideDhliwayo4;2022-09-14 16:25:53;Finance;uyu;UNK;UNK;NEG;VNEG;VNEG;VNEG;NEG;"@drjaytee87 @KMutisi Anako ere kumusha kwacho iyeyu.!
Ndovatinoti mibvandirimwo kuchindau ava haana musha uyu!";"@drjaytee87 @KMutisi Anako is in the same village.!
That's what we call those who are in the palace, they don't have this village!"
humburukwa;2022-09-13 09:09:47;Finance;uyu;UNK;UNK;NEU;NEU;VPOS;NEU;NEU;@Tafadzwa____ In Zim mwana is seen as an investment eg ngatiendesei mwana kuchikoro kuti azotichengetawo or during lobola unonzwa mwana wedu akadzidza uyu akaenda kuUni;@Tafadzwa____ In Zim a child is seen as an investment eg let's send the child to school so that he will take care of us or during lobola you hear that our educated child went to Uni
tsanologistics;2022-09-28 03:03:46;Agriculture;imbwa;UNK;NEG;VNEG;VNEG;NEG;VNEG;NEG;@nickmangwana Kana ichichemgeta imbwa 5 pane one inomirira kugwautira dzimwe ..kuti iwe ukanonga dombo iyo yonovanda dziya dzkanyarara dzochiuya manje ...so zvimee ndezvekungosiya zvakadaro..;@nickmangwana If there are 5 dogs barking, there is one waiting to feed the others.
ajuzah;2022-09-27 19:59:13;Agriculture;chikafu;UNK;UNK;NEU;VPOS;NEU;NEU;NEU;@misscailah Taizviita tiri vadiki kuramwa chikafu uchida kunyengererwa,am surprised kune varume vakuru vachikuzviita nanhasi ??;@misscailah We used to do it when we were little to go on a food strike if you wanted to be lied to, I'm surprised there are grown men still doing it to this day ??
AfricanEnvoy;2022-09-15 08:37:32;Education;Vana;UNK;UNK;NEG;NEU;NEG;NEG;NEG;@DuchessTalitha @Shashie08 aizve why is this news. everybody is related even ivavo vana Chamise etc. Honestly this can't be news akiri. unenge uchiita basa pano kutsvaga mafambiro;@DuchessTalitha @Shashie08 asked why is this news. everybody is related even those children Chamise etc. Honestly this can't be news anymore. You will be doing work here to find directions
TichafaTmudzana;2022-09-21 05:15:58;Education;Vana;UNK;UNK;NEG;NEG;NEU;NEG;NEG;@Twinsis50497431 @SADC_News @zanupf_patriots @Snicki_Katope @nelsonchamisa @Charega1 @gundwenation Ndidzo same type dzema off layer kana omamirwa musoro na mnangagwa oda kunzwirwa tsitsi nema citizens zanu inorarama nekumwa ropa kana wajoina zanu usazoti pavanoda kumwa ropa rako kana vana vako woda kutsvaka dzvene nechaunga mama wega https://t.co/JgfMNPhMiE;@Twinsis50497431 @SADC_News @zanupf_patriots @Snicki_Katope @nelsonchamisa @Charega1 @gundwenation They are the same type of off layer if you are hit on the head by the mnangagwa and want to be sympathized with your citizens who live by drinking blood if you join yours don't say when they want to drink your blood or your children you want to seek the holy and the crowd yourself https://t.co/JgfMNPhMiE
Panashe_JJ;2022-09-25 04:07:41;Agriculture;huku;UNK;UNK;NEU;NEU;VNEG;NEU;NEU;@Mwanatronic1 @NNehoreka @edmnangagwa @ZANUPF_Official Ndozvitangisa huku project yangu, ko ndirikuda 10 huku handout?;@Mwanatronic1 @NNehoreka @edmnangagwa @ZANUPF_Official I'm about to start my own chicken project, do I need 10 chicken handouts?
UncleMthwithi;2022-09-22 05:54:24;Home_Affairs;Baba;UNK;NEG;NEU;POS;POS;POS;POS;2/3 Baba Nyathi vaive 1st Political Commissar weZAPU uye vaive vari mu1st HIGH Command. Aitove muroom maDabengwa muromo pakazouraiwa JZ neparcel bomb. Akakuvara ipapo. Akapinda muhondo muna 1961 https://t.co/s1PmGFt0H2;2/3 Baba Nyathi was the 1st Political Commissar of ZAPU and was in the 1st HIGH Command. He was already in Dabengwa's room when JZ was killed by a parcel bomb. He was injured there. Joined the war in 1961 https://t.co/s1PmGFt0H2
DseriesD;2022-09-20 12:51:13;Home_Affairs;Baba;UNK;POS;VNEG;VNEG;NEU;VNEG;NEG;@ProfJNMoyo @daddyhope @edmnangagwa I think baba Hope ndiBaba Jukwa. Uye shuviro yake ndeyekuti anokumbira uye mushandirapamwe pakunamatari zuva. Anoreva kuti mutemo wekutonga uitwe.;@ProfJNMoyo @daddyhope @edmnangagwa I think Father Hope is Father Jukwa. And his wish is that he asks and cooperates in worshiping the sun. He means that the rule of law be implemented.
wAwIStacia;2022-09-15 06:49:23;Sanitation ;Vanhu;UNK;POS;NEU;VPOS;VPOS;VPOS;POS;"@TheTeeGee1 Found theme,ndatomuendera sha..Vanhu vanondiona kunyarara vakati ndakapusa kani.
Vanhu vanodherera kani";"@TheTeeGee1 Found theme, I've already gone to him.. People who see me being quiet say I'm stupid.
People are very rude"
W3Zhira;2022-09-19 14:05:57;Home_Affairs;Baba;POS;NEG;VNEG;VNEG;NEU;VNEG;NEG;"@garweh2011 @SekuruRoddie Pairohwa munhu apa. Panoda muzukuru wangu baba vaHazvie. PamaGirosa ekumusha kwedu hapana anomutanga whether sobber or not.. 
Hanzi sekuru kana wangokutukai ndiudzei. Iyi type anopihwa ka1 chete zvapera.??????";"@garweh2011 @SekuruRoddie Someone was beaten here. My cousin, Hazvie's father, is wanted. At the Grosas in our hometown, no one starts him whether sober or not..
Hey, uncle, if you just insulted me, tell me. This type is given only 1 time.??????"
trei_bie;2022-09-11 15:12:02;Finance;kumba;POS;POS;NEG;NEU;NEU;NEU;NEU;@we_are_0ne1 Anosiiwa kumba here ????;@we_are_0ne1 Is he left at home ????
GorongaFazio;2022-09-22 15:35:42;Education;mwana;POS;NEG;VNEG;VNEG;NEU;VNEG;NEG;@kinglyself Hameno mdara asi wapedza matiminya chi wrong button mwana akatsamwa??;@kinglyself I'm sorry, but you're done pressing the wrong button, the child is angry??
sabhukumandiva;2022-09-18 05:06:32;Education;Vana;UNK;UNK;NEG;NEU;NEU;NEU;NEU;@ShamaraiT @daddyhope @ParliamentZim Attacking @daddyhope haina kuita. Vafundisi vese pulpit kufema kudzora kutongwa kwehupenyu havafanire chema kana vafumurwa kuti ndevenhema. Vese vana Papawe avo are fake ! Hapana kukumbira ipapo.;@ShamaraiT @daddyhope @ParliamentZim Attacking @daddyhope didn't work. All preachers who breathe the pulpit to control the judgment of life should not cry when they are exposed as liars. All those Papawe children are fake! No request there.
Kundimasekesa;2022-09-17 06:02:14;Communication;chitungwiza;UNK;NEG;POS;NEU;POS;POS;POS;Zvino zvamakaita mumwe kuChitungwiza akazobuda here Jobho wacho mujeri? Vanhu vakarasika njere chete ndivo vachada kuti tsotsi risunungurwe mujeri pasina zvisungo @TNmenda @Zimbo_Realist @durashonge https://t.co/cx2FBNTD2g;Now what you did to someone in Chitungwiza, did the Job get out of prison? Only insane people will want the criminal to be released from prison without conditions @TNmenda @Zimbo_Realist @durashonge https://t.co/cx2FBNTD2g
_Miss_Dadi_;2022-09-16 00:38:37;Home_Affairs;Baba;UNK;UNK;VPOS;POS;POS;POS;POS;Baba ava vari kutiiko? https://t.co/I8Ud4m61bT;What is this father saying? https://t.co/I8Ud4m61bT
chitowamombe14;2022-09-23 21:35:21;Agriculture;nyama;UNK;POS;POS;VPOS;POS;POS;POS;@SithDarthRetro Ini Madzimai handivadenhi. Ndingaswere ndaitwa nyama yekugocha.;@SithDarthRetro I don't hate women. I could be made into a roast beef.
chacha_kudzanai;2022-09-12 13:56:43;Finance;uyu;UNK;UNK;POS;NEU;NEU;NEU;NEU;@hatiperi_wacho Akachekeresa umwe uyu;@hatiperi_wacho He cut this one
Perkinson_;2022-09-20 17:39:37;Sanitation ;Vanhu;UNK;UNK;NEU;VNEG;NEU;NEU;NEU;@HlubiWakapiwa Yaaaa true anoimbira vanhu;@HlubiWakiwawe Yaaaa true he sings to people
BabaTalie;2022-09-15 03:28:36;Sanitation ;Vanhu;UNK;UNK;POS;NEU;NEU;NEU;NEU;@tabanimcgucci @tameekas_aunty Chaizvoizvo zvangu. Vanhu musamhanyire kungoti maJah bhora chii chii. Tese tine mazinga mazinga eakaoma mabviro uye pagheto mutendi mu1 rudo.;@tabanimcgucci @tameekas_aunty Actually mine. People, don't rush just to say what Jah ball is. We all have levels of hard origins and ghetto believers in 1 love.
gemini_wale;2022-09-13 08:37:25;Finance;kumba;UNK;NEG;NEG;NEU;NEG;NEG;NEG;ehe ishoma hayo but kumba kwenyu inogona kutadza kutouya mari iyo;Yes, it's a little, but your home may not even have that money
TheDark71466842;2022-09-13 11:38:46;Finance;mombe;UNK;UNK;POS;NEU;POS;POS;POS;Panoitwa family gathering vanoiswa ku slaughtering ye mombe kana mbudzi vana bemurayini, NEMUKWASHA asina Mari https://t.co/uzNoHqDJXE;When a family gathering is held, they are put to the slaughter of cows or goats, the children of the family, AND THE IN-LAW who have no money https://t.co/uzNoHqDJXE
CharlieTsungai;2022-09-20 07:10:06;Sanitation ;Vanhu;UNK;UNK;NEU;VNEG;NEU;NEU;NEU;@Cde_Ostallos So far chii chamamboitira vanhu vacho nhai Ostallos;@Cde_Ostallos So far, what have you done for the people, Ostallos
BarnsBolt;2022-09-20 16:46:23;Music;Shadaya;UNK;UNK;NEU;VNEG;NEU;NEU;NEU;@muronda_tsimba Kudenha Shadaya kunoda kugara uchiziva kuti?? https://t.co/I8AeHmFnEt;@muronda_tsimba To challenge Shadaya you need to always know that?? https://t.co/I8AeHmFnEt
bamudhaorg;2022-09-21 16:46:56;Education;Vana;UNK;NEG;VNEG;NEU;VNEG;VNEG;NEG;@crisiscoalition Saka zvinosuwisa kuona vana Linda vakapupura nhema vachipikisa MDC Alliance panguva iyoyo;@crisiscoalition So it is sad to see Linda's children testifying falsely against the MDC Alliance at that time
KasampiL;2022-09-22 08:53:30;Agriculture;imbwa;UNK;UNK;VNEG;VNEG;NEU;VNEG;NEG;@george_miles33 Imbwa iwe;@george_miles33 You dog
